eurostat_country_code,Agreena_crop_IDENTIFIER,yield_avg
IE,OAT-WINTER-GRAIN-HARVEST,7.71625
IE,OATS,38.2125
IE,ONION,30.5234875
IE,OTHER-GRAIN,3.3175
IE,OTHER-N-FIXING-FORAGE,9.89925
IE,OTHER-NON-N-FIXING-FORAGE,38.2125
IE,OTHER-ROOT-CROPS,40.4242
IE,OTHER-TUBER-CROP,40.4242
IE,PEA-COW-FORAGE-HARVEST,9.89925
IE,PEA-SPRING-FORAGE-HARVEST,9.89925
IE,PEA-SPRING-SEED-HARVEST,3.825
IE,PEA-WINTER-FORAGE-HARVEST,9.89925
IE,PEA-WINTER-SEED-HARVEST,3.825
IE,PEAS,3.825
IE,PERENNIAL-GRASS,23.96359375
IE,PLAIN-GRASS,23.96359375
IE,POTATO,39.275
IE,RAPE,4.38125
IE,RAPESEED,4.38125
IE,RAPESEED-SPRING-SEED-HARVEST,2.755
IE,RASPBERRY,14.5989625
IE,RYE,3.524025
IE,RYE-SPRING-FORAGE-HARVEST,38.2125
IE,RYE-SPRING-GRAIN-HARVEST,3.524025
IE,RYE-WINTER-FORAGE-HARVEST,38.2125
IE,SAINFOIN-FORAGE-HARVEST,9.89925
IE,SORGHUM-FORAGE-HARVEST,38.2125
IE,SOYBEAN-FORAGE-HARVEST,9.89925
IE,SPINACH-LEAF-HARVEST,11.8289125
IE,SPRING-WHEAT,7.43625
IE,STRAWBERRY,34.4990875
IE,SUGAR-BEETS,4.65125
IE,SUNFLOWER,4.58345
IE,SUNFLOWER-SEED-HARVEST,4.58345
IE,TOMATO,359.75
IE,TRITICALE-SPRING-FORAGE-HARVEST,38.2125
IE,TRITICALE-WINTER-FORAGE-HARVEST,38.2125
IE,VEGETABLE,45.2009
IE,VETCH-FORAGE-HARVEST,9.89925
IE,WHEAT,9.515
IE,WHEAT-SPELT-GRAIN-HARVEST,9.515
IE,WHEAT-SPRING-FORAGE-HARVEST,38.2125
IE,WHEAT-SPRING-GRAIN-HARVEST,7.43625
IE,WHEAT-WINTER-FORAGE-HARVEST,38.2125
IE,WINTER-BARLEY,8.73125
IE,WINTER-WHEAT,9.515
IT,ALFALFA,35.7
IT,APPLE,42.8823125
IT,BARLEY,19.25
IT,BARLEY-SPRING-GRAIN-HARVEST,3.90875
IT,BARLEY-WINTER-FORAGE-HARVEST,19.25
IT,BARLEY-WINTER-GRAIN-HARVEST,4.20125
IT,BEAN-DRY-FORAGE-HARVEST,14.8
IT,BEAN-FAVA-FORAGE-HARVEST,14.8
IT,BEAN-FAVA-SEED-HARVEST,1.9332125
IT,BEAN-FAVA-WINTER-FORAGE-HARVEST,14.8
IT,BEAN-FAVA-WINTER-SEED-HARVEST,1.9332125
IT,BEAN-MUNG-FORAGE-HARVEST,14.8
IT,BEAN-MUNG-SEED-HARVEST,2.0975
IT,BEET-FODDER-ROOT-HARVEST,28.175925
IT,BEET-SUGAR-ROOT-HARVEST,59.925
IT,BEETROOT-ROOT-HARVEST,28.175925
IT,BLUEBERRY,8.55415
IT,BORAGE-SEED-HARVEST,2.405
IT,BUCKWHEAT,3.37625
IT,BUCKWHEAT-SEED-HARVEST,3.37625
IT,CANOLA-SPRING,3.24
IT,CANOLA-WINTER,2.79125
IT,CARROT-ROOT-HARVEST,43.667975
IT,CLOVER-BERSEEM-FORAGE-HARVEST,14.8
IT,CLOVER-CRIMSON-FORAGE-HARVEST,14.8
IT,CLOVER-RED-FORAGE-HARVEST,14.8
IT,CLOVER-WHITE-FORAGE-HARVEST,14.8
IT,COTTON,1.033125
IT,COTTON-SEED-HARVEST,0.8406250000000001
IT,DRY-BEAN,2.0975
IT,FLAX,2.014166666666667
IT,FLAX-LINSEED-SEED-HARVEST,2.014166666666667
IT,GRASS-CLOVER-MIX,14.8
IT,GRASS-CLOVER-MIX-FORAGE-HARVEST,14.8
IT,GRAZING-FIELD,23.95
IT,HEMP,6.635
IT,HEMP-BIOMASS-HARVEST,4.900725
IT,HEMP-FIBER-HARVEST,4.900725
IT,HEMP-SEED-HARVEST,6.635
IT,HORSEBEANS,2.0975
IT,LENTIL-FORAGE-HARVEST,14.8
IT,LENTIL-SEED-HARVEST,1.3753
IT,LUPINE-FORAGE-HARVEST,14.8
IT,LUPINE-SEED-HARVEST,2.045
IT,MAIZE,61.0875
IT,MAIZE-CORN,10.06375
IT,MILLET-FORAGE-HARVEST,19.25
IT,MUSTARD,12.7149125
IT,MUSTARD-SEED-HARVEST,12.7149125
IT,OAT-BLACK-FORAGE-HARVEST,19.25
IT,OAT-BLACK-GRAIN-HARVEST,2.41375
IT,OAT-SPRING-GRAIN-HARVEST,2.41375
IT,OAT-WINTER-FORAGE-HARVEST,19.25
IT,OAT-WINTER-GRAIN-HARVEST,2.41375
IT,OATS,19.25
IT,ONION,33.654225
IT,OTHER-GRAIN,4.995
IT,OTHER-LEGUME,2.59875
IT,OTHER-N-FIXING-FORAGE,14.8
IT,OTHER-NON-N-FIXING-FORAGE,19.25
IT,OTHER-ROOT-CROPS,28.175925
IT,OTHER-TUBER-CROP,28.175925
IT,PEA-COW-FORAGE-HARVEST,14.8
IT,PEA-SPRING-FORAGE-HARVEST,14.8
IT,PEA-SPRING-SEED-HARVEST,2.77625
IT,PEA-WINTER-FORAGE-HARVEST,14.8
IT,PEA-WINTER-SEED-HARVEST,2.77625
IT,PEANUT,8.5300125
IT,PEAS,2.77625
IT,PEAS-CHICK-SEED-HARVEST,2.1015375
IT,PERENNIAL-GRASS,23.95
IT,PLAIN-GRASS,23.95
IT,POTATO,29.775
IT,RAPE,2.79125
IT,RAPESEED,2.79125
IT,RAPESEED-SPRING-SEED-HARVEST,3.24
IT,RASPBERRY,6.6338125
IT,RICE,6.555
IT,RYE,3.49125
IT,RYE-SPRING-FORAGE-HARVEST,19.25
IT,RYE-SPRING-GRAIN-HARVEST,3.49125
IT,RYE-WINTER-FORAGE-HARVEST,19.25
IT,SAINFOIN-FORAGE-HARVEST,14.8
IT,SAINFOIN-SEED-HARVEST,2.59875
IT,SORGHUM,6.702500000000001
IT,SORGHUM-FORAGE-HARVEST,19.25
IT,SOYBEAN,3.655
IT,SOYBEAN-FORAGE-HARVEST,14.8
IT,SPINACH-LEAF-HARVEST,15.4118875
IT,SPRING-WHEAT,4.3875
IT,STRAWBERRY,25.785575
IT,SUGAR-BEETS,59.925
IT,SUNFLOWER,2.39625
IT,SUNFLOWER-SEED-HARVEST,2.39625
IT,TOMATO,60.2941625
IT,TRITICALE,4.615
IT,TRITICALE-SPRING-FORAGE-HARVEST,19.25
IT,TRITICALE-SPRING-SEED-HARVEST,4.615
IT,TRITICALE-WINTER-FORAGE-HARVEST,19.25
IT,VEGETABLE,29.607625
IT,VETCH-FORAGE-HARVEST,14.8
IT,VETCH-SEED-HARVEST,1.7461125
IT,WHEAT,5.5775
IT,WHEAT-SPELT-GRAIN-HARVEST,5.5775
IT,WHEAT-SPRING-FORAGE-HARVEST,19.25
IT,WHEAT-SPRING-GRAIN-HARVEST,4.3875
IT,WHEAT-WINTER-FORAGE-HARVEST,19.25
IT,WINTER-BARLEY,4.20125
IT,WINTER-WHEAT,5.5775
LV,ALFALFA,2.45875
LV,APPLE,3.3760375
LV,BARLEY,16.08875
LV,BARLEY-SPRING-GRAIN-HARVEST,3.155
LV,BARLEY-WINTER-FORAGE-HARVEST,16.08875
LV,BARLEY-WINTER-GRAIN-HARVEST,4.8
LV,BEAN-DRY-FORAGE-HARVEST,2.97875
LV,BEAN-FAVA-FORAGE-HARVEST,2.97875
LV,BEAN-FAVA-SEED-HARVEST,1.986425
LV,BEAN-FAVA-WINTER-FORAGE-HARVEST,2.97875
LV,BEAN-FAVA-WINTER-SEED-HARVEST,1.986425
LV,BEAN-MUNG-FORAGE-HARVEST,2.97875
LV,BEAN-MUNG-SEED-HARVEST,2.7925
LV,BEET-FODDER-ROOT-HARVEST,19.8065375
LV,BEET-SUGAR-ROOT-HARVEST,5.2925
LV,BEETROOT-ROOT-HARVEST,19.8065375
LV,BLUEBERRY,1.43515
LV,BORAGE-SEED-HARVEST,1.21875
LV,BUCKWHEAT,0.98125
LV,BUCKWHEAT-SEED-HARVEST,0.98125
LV,CANOLA-SPRING,1.79625
LV,CANOLA-WINTER,2.9625
LV,CARROT-ROOT-HARVEST,28.370475
LV,CLOVER-BERSEEM-FORAGE-HARVEST,2.97875
LV,CLOVER-CRIMSON-FORAGE-HARVEST,2.97875
LV,CLOVER-RED-FORAGE-HARVEST,2.97875
LV,CLOVER-WHITE-FORAGE-HARVEST,2.97875
LV,COTTON-SEED-HARVEST,0.54125
LV,DRY-BEAN,2.7925
LV,FLAX,1.3025
LV,FLAX-LINSEED-SEED-HARVEST,1.3025
LV,GRASS-CLOVER-MIX,2.97875
LV,GRASS-CLOVER-MIX-FORAGE-HARVEST,2.97875
LV,GRAZING-FIELD,23.96359375
LV,HEMP,3.59
LV,HEMP-BIOMASS-HARVEST,3.9979
LV,HEMP-FIBER-HARVEST,3.9979
LV,HEMP-SEED-HARVEST,3.59
LV,HORSEBEANS,2.7925
LV,LENTIL-FORAGE-HARVEST,2.97875
LV,LUPINE-FORAGE-HARVEST,2.97875
LV,LUPINE-SEED-HARVEST,1.52375
LV,MAIZE,30.8375
LV,MILLET-FORAGE-HARVEST,16.08875
LV,OAT-BLACK-FORAGE-HARVEST,16.08875
LV,OAT-BLACK-GRAIN-HARVEST,2.545
LV,OAT-SPRING-GRAIN-HARVEST,2.545
LV,OAT-WINTER-FORAGE-HARVEST,16.08875
LV,OAT-WINTER-GRAIN-HARVEST,2.545
LV,OATS,16.08875
LV,ONION,17.4947375
LV,OTHER-GRAIN,9.6225
LV,OTHER-LEGUME,1.87875
LV,OTHER-N-FIXING-FORAGE,2.97875
LV,OTHER-NON-N-FIXING-FORAGE,16.08875
LV,OTHER-ROOT-CROPS,19.8065375
LV,OTHER-TUBER-CROP,19.8065375
LV,PEA-COW-FORAGE-HARVEST,2.97875
LV,PEA-SPRING-FORAGE-HARVEST,2.97875
LV,PEA-SPRING-SEED-HARVEST,2.35875
LV,PEA-WINTER-FORAGE-HARVEST,2.97875
LV,PEA-WINTER-SEED-HARVEST,2.35875
LV,PEAS,2.35875
LV,PERENNIAL-GRASS,23.96359375
LV,PLAIN-GRASS,23.96359375
LV,POTATO,19.8125
LV,RAPE,2.9625
LV,RAPESEED,2.9625
LV,RAPESEED-SPRING-SEED-HARVEST,1.79625
LV,RASPBERRY,0.892175
LV,RYE,4.03875
LV,RYE-SPRING-FORAGE-HARVEST,16.08875
LV,RYE-SPRING-GRAIN-HARVEST,4.03875
LV,RYE-WINTER-FORAGE-HARVEST,16.08875
LV,SAINFOIN-FORAGE-HARVEST,2.97875
LV,SAINFOIN-SEED-HARVEST,1.87875
LV,SORGHUM-FORAGE-HARVEST,16.08875
LV,SOYBEAN-FORAGE-HARVEST,2.97875
LV,SPRING-WHEAT,3.39625
LV,STRAWBERRY,2.491025
LV,SUGAR-BEETS,5.2925
LV,TOMATO,10.166
LV,TRITICALE,3.52
LV,TRITICALE-SPRING-FORAGE-HARVEST,16.08875
LV,TRITICALE-SPRING-SEED-HARVEST,3.52
LV,TRITICALE-WINTER-FORAGE-HARVEST,16.08875
LV,VEGETABLE,23.144425
LV,VETCH-FORAGE-HARVEST,2.97875
LV,VETCH-SEED-HARVEST,1.7219125
LV,WHEAT,5.0875
LV,WHEAT-SPELT-GRAIN-HARVEST,5.0875
LV,WHEAT-SPRING-FORAGE-HARVEST,16.08875
LV,WHEAT-SPRING-GRAIN-HARVEST,3.39625
LV,WHEAT-WINTER-FORAGE-HARVEST,16.08875
LV,WINTER-BARLEY,4.8
LV,WINTER-WHEAT,5.0875
LI,ALFALFA,26.38575
LI,BARLEY,22.15
LI,BARLEY-SPRING-GRAIN-HARVEST,5.136931818181818
LI,BARLEY-WINTER-FORAGE-HARVEST,22.15
LI,BARLEY-WINTER-GRAIN-HARVEST,5.534375
LI,BEAN-DRY-FORAGE-HARVEST,9.89925
LI,BEAN-FAVA-FORAGE-HARVEST,9.89925
LI,BEAN-FAVA-WINTER-FORAGE-HARVEST,9.89925
LI,BEAN-MUNG-FORAGE-HARVEST,9.89925
LI,CANOLA-SPRING,2.159444444444444
LI,CANOLA-WINTER,3.162083333333333
LI,CLOVER-BERSEEM-FORAGE-HARVEST,9.89925
LI,CLOVER-CRIMSON-FORAGE-HARVEST,9.89925
LI,CLOVER-RED-FORAGE-HARVEST,9.89925
LI,CLOVER-WHITE-FORAGE-HARVEST,9.89925
LI,COTTON-SEED-HARVEST,0.54125
LI,FLAX,1.844375
LI,FLAX-LINSEED-SEED-HARVEST,1.844375
LI,GRASS-CLOVER-MIX,9.89925
LI,GRASS-CLOVER-MIX-FORAGE-HARVEST,9.89925
LI,GRAZING-FIELD,23.96359375
LI,HEMP,2.4821875
LI,HEMP-SEED-HARVEST,2.4821875
LI,LENTIL-FORAGE-HARVEST,9.89925
LI,LUPINE-FORAGE-HARVEST,9.89925
LI,MILLET-FORAGE-HARVEST,22.15
LI,OAT-BLACK-FORAGE-HARVEST,22.15
LI,OAT-WINTER-FORAGE-HARVEST,22.15
LI,OATS,22.15
LI,OTHER-N-FIXING-FORAGE,9.89925
LI,OTHER-NON-N-FIXING-FORAGE,22.15
LI,PEA-COW-FORAGE-HARVEST,9.89925
LI,PEA-SPRING-FORAGE-HARVEST,9.89925
LI,PEA-WINTER-FORAGE-HARVEST,9.89925
LI,PERENNIAL-GRASS,23.96359375
LI,PLAIN-GRASS,23.96359375
LI,RAPE,3.162083333333333
LI,RAPESEED,3.162083333333333
LI,RAPESEED-SPRING-SEED-HARVEST,2.159444444444444
LI,RYE-SPRING-FORAGE-HARVEST,22.15
LI,RYE-WINTER-FORAGE-HARVEST,22.15
LI,SAINFOIN-FORAGE-HARVEST,9.89925
LI,SORGHUM-FORAGE-HARVEST,22.15
LI,SOYBEAN-FORAGE-HARVEST,9.89925
LI,SPRING-WHEAT,4.348863636363636
LI,TRITICALE-SPRING-FORAGE-HARVEST,22.15
LI,TRITICALE-WINTER-FORAGE-HARVEST,22.15
LI,VETCH-FORAGE-HARVEST,9.89925
LI,WHEAT,5.450340909090909
LI,WHEAT-SPELT-GRAIN-HARVEST,5.450340909090909
LI,WHEAT-SPRING-FORAGE-HARVEST,22.15
LI,WHEAT-SPRING-GRAIN-HARVEST,4.348863636363636
LI,WHEAT-WINTER-FORAGE-HARVEST,22.15
LI,WINTER-BARLEY,5.534375
LI,WINTER-WHEAT,5.450340909090909
LT,ALFALFA,16.0125
LT,APPLE,5.2451
LT,BARLEY,10.15375
LT,BARLEY-SPRING-GRAIN-HARVEST,3.515
LT,BARLEY-WINTER-FORAGE-HARVEST,10.15375
LT,BARLEY-WINTER-GRAIN-HARVEST,4.1275
LT,BEAN-DRY-FORAGE-HARVEST,14.65
LT,BEAN-FAVA-FORAGE-HARVEST,14.65
LT,BEAN-FAVA-SEED-HARVEST,3.4118625
LT,BEAN-FAVA-WINTER-FORAGE-HARVEST,14.65
LT,BEAN-FAVA-WINTER-SEED-HARVEST,3.4118625
LT,BEAN-MUNG-FORAGE-HARVEST,14.65
LT,BEAN-MUNG-SEED-HARVEST,2.7925
LT,BEET-FODDER-ROOT-HARVEST,15.5850625
LT,BEET-SUGAR-ROOT-HARVEST,59.0125
LT,BEETROOT-ROOT-HARVEST,15.5850625
LT,BLUEBERRY,1.3217
LT,BORAGE-SEED-HARVEST,0.76875
LT,BUCKWHEAT,0.96875
LT,BUCKWHEAT-SEED-HARVEST,0.96875
LT,CANOLA-SPRING,1.81875
LT,CANOLA-WINTER,3.0825
LT,CARROT-ROOT-HARVEST,27.2731
LT,CARROT-SEED-HARVEST,3.2551
LT,CLOVER-BERSEEM-FORAGE-HARVEST,14.65
LT,CLOVER-CRIMSON-FORAGE-HARVEST,14.65
LT,CLOVER-RED-FORAGE-HARVEST,14.65
LT,CLOVER-WHITE-FORAGE-HARVEST,14.65
LT,COTTON-SEED-HARVEST,0.54125
LT,DRY-BEAN,2.7925
LT,FLAX,1.01875
LT,FLAX-LINSEED-SEED-HARVEST,1.01875
LT,GRASS-CLOVER-MIX,14.65
LT,GRASS-CLOVER-MIX-FORAGE-HARVEST,14.65
LT,GRAZING-FIELD,22.9625
LT,HEMP,1.2175
LT,HEMP-BIOMASS-HARVEST,9.4562125
LT,HEMP-FIBER-HARVEST,9.4562125
LT,HEMP-SEED-HARVEST,1.2175
LT,HORSEBEANS,2.7925
LT,LENTIL-FORAGE-HARVEST,14.65
LT,LUPINE-FORAGE-HARVEST,14.65
LT,LUPINE-SEED-HARVEST,1.09625
LT,MAIZE,27.675
LT,MAIZE-CORN,6.235
LT,MILLET-FORAGE-HARVEST,10.15375
LT,MUSTARD,1.861175
LT,MUSTARD-SEED-HARVEST,1.861175
LT,OAT-BLACK-FORAGE-HARVEST,10.15375
LT,OAT-BLACK-GRAIN-HARVEST,2.245
LT,OAT-SPRING-GRAIN-HARVEST,2.245
LT,OAT-WINTER-FORAGE-HARVEST,10.15375
LT,OAT-WINTER-GRAIN-HARVEST,2.245
LT,OATS,10.15375
LT,ONION,14.99425
LT,OTHER-GRAIN,4.175
LT,OTHER-LEGUME,1.97625
LT,OTHER-N-FIXING-FORAGE,14.65
LT,OTHER-NON-N-FIXING-FORAGE,10.15375
LT,OTHER-ROOT-CROPS,15.5850625
LT,OTHER-TUBER-CROP,15.5850625
LT,PEA-COW-FORAGE-HARVEST,14.65
LT,PEA-SPRING-FORAGE-HARVEST,14.65
LT,PEA-SPRING-SEED-HARVEST,2.39625
LT,PEA-WINTER-FORAGE-HARVEST,14.65
LT,PEA-WINTER-SEED-HARVEST,2.39625
LT,PEAS,2.39625
LT,PERENNIAL-GRASS,22.9625
LT,PLAIN-GRASS,22.9625
LT,POTATO,15.4125
LT,RAPE,3.0825
LT,RAPESEED,3.0825
LT,RAPESEED-SPRING-SEED-HARVEST,1.81875
LT,RASPBERRY,1.2297625
LT,RYE,2.515
LT,RYE-SPRING-FORAGE-HARVEST,10.15375
LT,RYE-SPRING-GRAIN-HARVEST,2.515
LT,RYE-WINTER-FORAGE-HARVEST,10.15375
LT,SAINFOIN-FORAGE-HARVEST,14.65
LT,SAINFOIN-SEED-HARVEST,1.97625
LT,SORGHUM-FORAGE-HARVEST,10.15375
LT,SOYBEAN,1.3525
LT,SOYBEAN-FORAGE-HARVEST,14.65
LT,SPINACH-LEAF-HARVEST,4.9906875
LT,SPRING-WHEAT,3.43125
LT,STRAWBERRY,2.9230875
LT,SUGAR-BEETS,59.0125
LT,TOMATO,19.518175
LT,TRITICALE,3.275
LT,TRITICALE-SPRING-FORAGE-HARVEST,10.15375
LT,TRITICALE-SPRING-SEED-HARVEST,3.275
LT,TRITICALE-WINTER-FORAGE-HARVEST,10.15375
LT,VEGETABLE,18.92925
LT,VETCH-FORAGE-HARVEST,14.65
LT,VETCH-SEED-HARVEST,2.248075
LT,WHEAT,4.98625
LT,WHEAT-SPELT-GRAIN-HARVEST,4.98625
LT,WHEAT-SPRING-FORAGE-HARVEST,10.15375
LT,WHEAT-SPRING-GRAIN-HARVEST,3.43125
LT,WHEAT-WINTER-FORAGE-HARVEST,10.15375
LT,WINTER-BARLEY,4.1275
LT,WINTER-WHEAT,4.98625
LU,ALFALFA,26.38575
LU,APPLE,8.96785
LU,BARLEY,37.7875
LU,BARLEY-SPRING-GRAIN-HARVEST,4.79875
LU,BARLEY-WINTER-FORAGE-HARVEST,37.7875
LU,BARLEY-WINTER-GRAIN-HARVEST,6.0225
LU,BEAN-DRY-FORAGE-HARVEST,9.89925
LU,BEAN-FAVA-FORAGE-HARVEST,9.89925
LU,BEAN-FAVA-SEED-HARVEST,2.3779
LU,BEAN-FAVA-WINTER-FORAGE-HARVEST,9.89925
LU,BEAN-FAVA-WINTER-SEED-HARVEST,2.3779
LU,BEAN-MUNG-FORAGE-HARVEST,9.89925
LU,BEAN-MUNG-SEED-HARVEST,2.39
LU,BEET-FODDER-ROOT-HARVEST,27.7642
LU,BEETROOT-ROOT-HARVEST,27.7642
LU,BORAGE-SEED-HARVEST,1.91375
LU,BUCKWHEAT,5.18625
LU,BUCKWHEAT-SEED-HARVEST,5.18625
LU,CANOLA-SPRING,2.78125
LU,CANOLA-WINTER,3.315
LU,CARROT-ROOT-HARVEST,28.172575
LU,CLOVER-BERSEEM-FORAGE-HARVEST,9.89925
LU,CLOVER-CRIMSON-FORAGE-HARVEST,9.89925
LU,CLOVER-RED-FORAGE-HARVEST,9.89925
LU,CLOVER-WHITE-FORAGE-HARVEST,9.89925
LU,COTTON-SEED-HARVEST,0.54125
LU,DRY-BEAN,2.39
LU,FLAX,1.844375
LU,FLAX-LINSEED-SEED-HARVEST,1.844375
LU,GRASS-CLOVER-MIX,9.89925
LU,GRASS-CLOVER-MIX-FORAGE-HARVEST,9.89925
LU,GRAZING-FIELD,23
LU,HEMP,0.95875
LU,HEMP-SEED-HARVEST,0.95875
LU,HORSEBEANS,2.39
LU,LENTIL-FORAGE-HARVEST,9.89925
LU,LUPINE-FORAGE-HARVEST,9.89925
LU,MAIZE,38.6375
LU,MAIZE-CORN,5.5675
LU,MILLET-FORAGE-HARVEST,37.7875
LU,OAT-BLACK-FORAGE-HARVEST,37.7875
LU,OAT-BLACK-GRAIN-HARVEST,4.983750000000001
LU,OAT-SPRING-GRAIN-HARVEST,4.983750000000001
LU,OAT-WINTER-FORAGE-HARVEST,37.7875
LU,OAT-WINTER-GRAIN-HARVEST,4.983750000000001
LU,OATS,37.7875
LU,ONION,20.3193375
LU,OTHER-GRAIN,7.945
LU,OTHER-LEGUME,2.835
LU,OTHER-N-FIXING-FORAGE,9.89925
LU,OTHER-NON-N-FIXING-FORAGE,37.7875
LU,OTHER-ROOT-CROPS,27.7642
LU,OTHER-TUBER-CROP,27.7642
LU,PEA-COW-FORAGE-HARVEST,9.89925
LU,PEA-SPRING-FORAGE-HARVEST,9.89925
LU,PEA-SPRING-SEED-HARVEST,2.985
LU,PEA-WINTER-FORAGE-HARVEST,9.89925
LU,PEA-WINTER-SEED-HARVEST,2.985
LU,PEAS,2.985
LU,PERENNIAL-GRASS,23
LU,PLAIN-GRASS,23
LU,POTATO,26.6625
LU,RAPE,3.315
LU,RAPESEED,3.315
LU,RAPESEED-SPRING-SEED-HARVEST,2.78125
LU,RASPBERRY,1.9978375
LU,RYE,5.1825
LU,RYE-SPRING-FORAGE-HARVEST,37.7875
LU,RYE-SPRING-GRAIN-HARVEST,5.1825
LU,RYE-WINTER-FORAGE-HARVEST,37.7875
LU,SAINFOIN-FORAGE-HARVEST,9.89925
LU,SAINFOIN-SEED-HARVEST,2.835
LU,SORGHUM-FORAGE-HARVEST,37.7875
LU,SOYBEAN,3.24375
LU,SOYBEAN-FORAGE-HARVEST,9.89925
LU,SPRING-WHEAT,5.1275
LU,STRAWBERRY,3.008925
LU,SUNFLOWER,2.36125
LU,SUNFLOWER-SEED-HARVEST,2.36125
LU,TOMATO,39.7350625
LU,TRITICALE,5.73125
LU,TRITICALE-SPRING-FORAGE-HARVEST,37.7875
LU,TRITICALE-SPRING-SEED-HARVEST,5.73125
LU,TRITICALE-WINTER-FORAGE-HARVEST,37.7875
LU,VEGETABLE,22.2065625
LU,VETCH-FORAGE-HARVEST,9.89925
LU,WHEAT,5.9825
LU,WHEAT-SPELT-GRAIN-HARVEST,5.9825
LU,WHEAT-SPRING-FORAGE-HARVEST,37.7875
LU,WHEAT-SPRING-GRAIN-HARVEST,5.1275
LU,WHEAT-WINTER-FORAGE-HARVEST,37.7875
LU,WINTER-BARLEY,6.0225
LU,WINTER-WHEAT,5.9825
MT,APPLE,3.410575
MT,BEAN-FAVA-SEED-HARVEST,7.191025
MT,BEAN-FAVA-WINTER-SEED-HARVEST,7.191025
MT,BEAN-MUNG-SEED-HARVEST,3.5738375
MT,BEET-FODDER-ROOT-HARVEST,13.091575
MT,BEETROOT-ROOT-HARVEST,13.091575
MT,BORAGE-SEED-HARVEST,0.274
MT,CARROT-ROOT-HARVEST,23.9549
MT,DRY-BEAN,3.5738375
MT,HORSEBEANS,3.5738375
MT,ONION,16.8237375
MT,OTHER-GRAIN,4.3325
MT,OTHER-ROOT-CROPS,13.091575
MT,OTHER-TUBER-CROP,13.091575
MT,POTATO,13.091575
MT,SPINACH-LEAF-HARVEST,11.1357375
MT,STRAWBERRY,19.7493
MT,TOMATO,37.027675
MT,VEGETABLE,76.736025
MT,VETCH-SEED-HARVEST,3.8628
MD,ALFALFA,13.36541666666667
MD,APPLE,9.710475
MD,BARLEY,11.67625
MD,BARLEY-SPRING-GRAIN-HARVEST,3.739375
MD,BARLEY-WINTER-FORAGE-HARVEST,11.67625
MD,BARLEY-WINTER-GRAIN-HARVEST,3.416875
MD,BEAN-DRY-FORAGE-HARVEST,7.286250000000001
MD,BEAN-FAVA-FORAGE-HARVEST,7.286250000000001
MD,BEAN-FAVA-WINTER-FORAGE-HARVEST,7.286250000000001
MD,BEAN-MUNG-FORAGE-HARVEST,7.286250000000001
MD,BEAN-MUNG-SEED-HARVEST,0.8930125
MD,BEET-FODDER-ROOT-HARVEST,9.4708625
MD,BEET-SUGAR-ROOT-HARVEST,37.8076375
MD,BEETROOT-ROOT-HARVEST,9.4708625
MD,BORAGE-SEED-HARVEST,0.7477125
MD,BUCKWHEAT,0.74095
MD,BUCKWHEAT-SEED-HARVEST,0.74095
MD,CANOLA-SPRING,3.24
MD,CANOLA-WINTER,2.3775
MD,CARROT-ROOT-HARVEST,9.9237
MD,CLOVER-BERSEEM-FORAGE-HARVEST,7.286250000000001
MD,CLOVER-CRIMSON-FORAGE-HARVEST,7.286250000000001
MD,CLOVER-RED-FORAGE-HARVEST,7.286250000000001
MD,CLOVER-WHITE-FORAGE-HARVEST,7.286250000000001
MD,COTTON,1.033125
MD,COTTON-SEED-HARVEST,0.8406250000000001
MD,DRY-BEAN,0.8930125
MD,FLAX,2.014166666666667
MD,FLAX-LINSEED-SEED-HARVEST,2.014166666666667
MD,GRASS-CLOVER-MIX,7.286250000000001
MD,GRASS-CLOVER-MIX-FORAGE-HARVEST,7.286250000000001
MD,GRAZING-FIELD,5.894166666666666
MD,HEMP,2.337916666666667
MD,HEMP-SEED-HARVEST,2.337916666666667
MD,HORSEBEANS,0.8930125
MD,LENTIL-FORAGE-HARVEST,7.286250000000001
MD,LUPINE-FORAGE-HARVEST,7.286250000000001
MD,MAIZE,7.6765375
MD,MAIZE-CORN,3.5021
MD,MILLET,1.5064125
MD,MILLET-FORAGE-HARVEST,11.67625
MD,OAT-BLACK-FORAGE-HARVEST,11.67625
MD,OAT-BLACK-GRAIN-HARVEST,1.603125
MD,OAT-SPRING-GRAIN-HARVEST,1.603125
MD,OAT-WINTER-FORAGE-HARVEST,11.67625
MD,OAT-WINTER-GRAIN-HARVEST,1.603125
MD,OATS,11.67625
MD,ONION,8.605875
MD,OTHER-GRAIN,3.3457375
MD,OTHER-N-FIXING-FORAGE,7.286250000000001
MD,OTHER-NON-N-FIXING-FORAGE,11.67625
MD,OTHER-ROOT-CROPS,9.4708625
MD,OTHER-TUBER-CROP,9.4708625
MD,PEA-COW-FORAGE-HARVEST,7.286250000000001
MD,PEA-SPRING-FORAGE-HARVEST,7.286250000000001
MD,PEA-SPRING-SEED-HARVEST,1.994425
MD,PEA-WINTER-FORAGE-HARVEST,7.286250000000001
MD,PEA-WINTER-SEED-HARVEST,1.994425
MD,PEAS,1.994425
MD,PEAS-CHICK-SEED-HARVEST,3.680375
MD,PERENNIAL-GRASS,5.894166666666666
MD,PLAIN-GRASS,5.894166666666666
MD,POTATO,9.4708625
MD,RAPE,2.3775
MD,RAPESEED,2.3775
MD,RAPESEED-SPRING-SEED-HARVEST,3.24
MD,RASPBERRY,3.04345
